,loyalty_number,year,month,total_flights,distance,points_accumulated,points_redeemed,dollar_cost_points_redeemed
269801,477599,2018,1,0,0,0.0,0,0
269802,110394,2017,11,0,0,0.0,0,0
269803,110422,2017,11,0,0,0.0,0,0
269804,477599,2018,2,0,0,0.0,0,0
269805,111176,2017,11,0,0,0.0,0,0
269806,111329,2017,11,0,0,0.0,0,0
269807,111387,2017,11,0,0,0.0,0,0
269808,111507,2017,11,0,0,0.0,0,0
269809,111573,2017,11,0,0,0.0,0,0
269810,111584,2017,11,0,0,0.0,0,0
269811,477599,2018,3,0,0,0.0,0,0
269812,477599,2018,4,0,0,0.0,0,0
269813,112026,2017,11,0,0,0.0,0,0
269814,112142,2017,11,0,0,0.0,0,0
269815,112142,2017,11,0,0,0.0,0,0
269816,112226,2017,11,0,0,0.0,0,0
269817,477599,2018,5,0,0,0.0,0,0
269818,112678,2017,11,0,0,0.0,0,0
269819,112732,2017,11,0,0,0.0,0,0
269820,112797,2017,11,0,0,0.0,0,0
269821,112894,2017,11,0,0,0.0,0,0
269822,113184,2017,11,0,0,0.0,0,0
269823,113293,2017,11,0,0,0.0,0,0
269824,477599,2018,6,0,0,0.0,0,0
269825,113363,2017,11,0,0,0.0,0,0
269826,113442,2017,11,0,0,0.0,0,0
269827,113529,2017,11,0,0,0.0,0,0
269828,113558,2017,11,0,0,0.0,0,0
269829,477599,2018,7,0,0,0.0,0,0
269830,113656,2017,11,0,0,0.0,0,0
269831,113755,2017,11,0,0,0.0,0,0
269832,113861,2017,11,0,0,0.0,0,0
269833,113864,2017,11,0,0,0.0,0,0
269834,113877,2017,11,0,0,0.0,0,0
269835,113904,2017,11,0,0,0.0,0,0
269836,113919,2017,11,0,0,0.0,0,0
269837,114018,2017,11,0,0,0.0,0,0
269838,114021,2017,11,0,0,0.0,0,0
269839,477599,2018,8,0,0,0.0,0,0
269840,114219,2017,11,0,0,0.0,0,0
269841,114399,2017,11,0,0,0.0,0,0
269842,114414,2017,11,0,0,0.0,0,0
269843,114414,2017,11,0,0,0.0,0,0
269844,114493,2017,11,0,0,0.0,0,0
269845,114700,2017,11,0,0,0.0,0,0
269846,477599,2018,9,0,0,0.0,0,0
269847,114927,2017,11,0,0,0.0,0,0
269848,115198,2017,11,0,0,0.0,0,0
269849,115405,2017,11,0,0,0.0,0,0
269850,115529,2017,11,0,0,0.0,0,0
269851,115749,2017,11,0,0,0.0,0,0
269852,116016,2017,11,0,0,0.0,0,0
269853,116164,2017,11,0,0,0.0,0,0
269854,477599,2018,10,0,0,0.0,0,0
269855,116238,2017,11,0,0,0.0,0,0
269856,116288,2017,11,0,0,0.0,0,0
269857,116332,2017,11,0,0,0.0,0,0
269858,116562,2017,11,0,0,0.0,0,0
269859,116703,2017,11,0,0,0.0,0,0
269860,116732,2017,11,0,0,0.0,0,0
269861,116897,2017,11,0,0,0.0,0,0
269862,116932,2017,11,0,0,0.0,0,0
269863,116948,2017,11,0,0,0.0,0,0
269864,116999,2017,11,0,0,0.0,0,0
269865,117053,2017,11,0,0,0.0,0,0
269866,117219,2017,11,0,0,0.0,0,0
269867,117240,2017,11,0,0,0.0,0,0
269868,117333,2017,11,0,0,0.0,0,0
269869,117342,2017,11,0,0,0.0,0,0
269870,117351,2017,11,0,0,0.0,0,0
269871,117358,2017,11,0,0,0.0,0,0
269872,117408,2017,11,0,0,0.0,0,0
269873,117725,2017,11,0,0,0.0,0,0
269874,117832,2017,11,0,0,0.0,0,0
269875,117910,2017,11,0,0,0.0,0,0
269876,117932,2017,11,0,0,0.0,0,0
269877,477599,2018,11,0,0,0.0,0,0
269878,477599,2018,12,0,0,0.0,0,0
269879,118076,2017,11,0,0,0.0,0,0
269880,118298,2017,11,0,0,0.0,0,0
269881,118320,2017,11,0,0,0.0,0,0
269882,478284,2017,1,0,0,0.0,0,0
269883,118379,2017,11,0,0,0.0,0,0
269884,118514,2017,11,0,0,0.0,0,0
269885,118688,2017,11,0,0,0.0,0,0
269886,118864,2017,11,0,0,0.0,0,0
269887,119009,2017,11,0,0,0.0,0,0
269888,119015,2017,11,0,0,0.0,0,0
269889,119408,2017,11,0,0,0.0,0,0
269890,119633,2017,11,0,0,0.0,0,0
269891,119690,2017,11,0,0,0.0,0,0
269892,119837,2017,11,0,0,0.0,0,0
269893,119845,2017,11,0,0,0.0,0,0
269894,119917,2017,11,0,0,0.0,0,0
269895,120126,2017,11,0,0,0.0,0,0
269896,120206,2017,11,0,0,0.0,0,0
269897,120393,2017,11,0,0,0.0,0,0
269898,120434,2017,11,0,0,0.0,0,0
269899,120583,2017,11,0,0,0.0,0,0
269900,120635,2017,11,0,0,0.0,0,0
269901,120868,2017,11,0,0,0.0,0,0
269902,121068,2017,11,0,0,0.0,0,0
269903,121183,2017,11,0,0,0.0,0,0
269904,478284,2017,5,0,0,0.0,0,0
269905,478284,2017,6,0,0,0.0,0,0
269906,121410,2017,11,0,0,0.0,0,0
269907,121469,2017,11,0,0,0.0,0,0
269908,121605,2017,11,0,0,0.0,0,0
269909,121710,2017,11,0,0,0.0,0,0
269910,121737,2017,11,0,0,0.0,0,0
269911,121751,2017,11,0,0,0.0,0,0
269912,121856,2017,11,0,0,0.0,0,0
269913,121930,2017,11,0,0,0.0,0,0
269914,121935,2017,11,0,0,0.0,0,0
269915,121999,2017,11,0,0,0.0,0,0
269916,122009,2017,11,0,0,0.0,0,0
269917,122049,2017,11,0,0,0.0,0,0
269918,122094,2017,11,0,0,0.0,0,0
269919,122166,2017,11,0,0,0.0,0,0
269920,122173,2017,11,0,0,0.0,0,0
269921,122206,2017,11,0,0,0.0,0,0
269922,122357,2017,11,0,0,0.0,0,0
269923,122456,2017,11,0,0,0.0,0,0
269924,478284,2017,7,0,0,0.0,0,0
269925,122561,2017,11,0,0,0.0,0,0
269926,122577,2017,11,0,0,0.0,0,0
269927,122685,2017,11,0,0,0.0,0,0
269928,122858,2017,11,0,0,0.0,0,0
269929,123083,2017,11,0,0,0.0,0,0
269930,123094,2017,11,0,0,0.0,0,0
269931,123115,2017,11,0,0,0.0,0,0
269932,123151,2017,11,0,0,0.0,0,0
269933,123420,2017,11,0,0,0.0,0,0
269934,123538,2017,11,0,0,0.0,0,0
269935,478284,2017,8,0,0,0.0,0,0
269936,123667,2017,11,0,0,0.0,0,0
269937,123702,2017,11,0,0,0.0,0,0
269938,123727,2017,11,0,0,0.0,0,0
269939,123773,2017,11,0,0,0.0,0,0
269940,123780,2017,11,0,0,0.0,0,0
269941,123784,2017,11,0,0,0.0,0,0
269942,123830,2017,11,0,0,0.0,0,0
269943,123908,2017,11,0,0,0.0,0,0
269944,123928,2017,11,0,0,0.0,0,0
269945,233819,2017,10,0,0,0.0,477,86
269946,124195,2017,11,0,0,0.0,0,0
269947,124207,2017,11,0,0,0.0,0,0
269948,124377,2017,11,0,0,0.0,0,0
269949,124536,2017,11,0,0,0.0,0,0
269950,124931,2017,11,0,0,0.0,0,0
269951,124987,2017,11,0,0,0.0,0,0
269952,125059,2017,11,0,0,0.0,0,0
269953,125300,2017,11,0,0,0.0,0,0
269954,125393,2017,11,0,0,0.0,0,0
269955,125493,2017,11,0,0,0.0,0,0
269956,125606,2017,11,0,0,0.0,0,0
269957,125996,2017,11,0,0,0.0,0,0
269958,126097,2017,11,0,0,0.0,0,0
269959,126100,2017,11,0,0,0.0,0,0
269960,126100,2017,11,0,0,0.0,0,0
269961,478284,2017,9,0,0,0.0,0,0
269962,126181,2017,11,0,0,0.0,0,0
269963,126239,2017,11,0,0,0.0,0,0
269964,478284,2017,10,0,0,0.0,0,0
269965,126424,2017,11,0,0,0.0,0,0
269966,685533,2018,10,0,0,0.0,477,86
269967,126526,2017,11,0,0,0.0,0,0
269968,127039,2017,11,0,0,0.0,0,0
269969,127052,2017,11,0,0,0.0,0,0
269970,127128,2017,11,0,0,0.0,0,0
269971,127241,2017,11,0,0,0.0,0,0
269972,127311,2017,11,0,0,0.0,0,0
269973,127400,2017,11,0,0,0.0,0,0
269974,127496,2017,11,0,0,0.0,0,0
269975,251874,2017,1,0,0,0.0,435,78
269976,390117,2018,1,0,0,0.0,435,78
269977,127966,2017,11,0,0,0.0,0,0
269978,128032,2017,11,0,0,0.0,0,0
269979,128041,2017,11,0,0,0.0,0,0
269980,128210,2017,11,0,0,0.0,0,0
269981,478284,2017,11,0,0,0.0,0,0
269982,128280,2017,11,0,0,0.0,0,0
269983,128405,2017,11,0,0,0.0,0,0
269984,128534,2017,11,0,0,0.0,0,0
269985,128572,2017,11,0,0,0.0,0,0
269986,128587,2017,11,0,0,0.0,0,0
269987,128615,2017,11,0,0,0.0,0,0
269988,128633,2017,11,0,0,0.0,0,0
269989,128749,2017,11,0,0,0.0,0,0
269990,128753,2017,11,0,0,0.0,0,0
269991,478284,2017,12,0,0,0.0,0,0
269992,128789,2017,11,0,0,0.0,0,0
269993,128950,2017,11,0,0,0.0,0,0
269994,129030,2017,11,0,0,0.0,0,0
269995,129071,2017,11,0,0,0.0,0,0
269996,129171,2017,11,0,0,0.0,0,0
269997,129328,2017,11,0,0,0.0,0,0
269998,129343,2017,11,0,0,0.0,0,0
269999,758840,2017,6,0,0,0.0,646,116
270000,129510,2017,11,0,0,0.0,0,0
270001,129515,2017,11,0,0,0.0,0,0
270002,129743,2017,11,0,0,0.0,0,0
270003,129817,2017,11,0,0,0.0,0,0
270004,129827,2017,11,0,0,0.0,0,0
270005,344998,2018,8,0,0,0.0,604,109
270006,130077,2017,11,0,0,0.0,0,0
270007,130086,2017,11,0,0,0.0,0,0
270008,130179,2017,11,0,0,0.0,0,0
270009,478284,2018,1,0,0,0.0,0,0
270010,130326,2017,11,0,0,0.0,0,0
270011,130331,2017,11,0,0,0.0,0,0
270012,130331,2017,11,0,0,0.0,0,0
270013,478284,2018,2,0,0,0.0,0,0
270014,130823,2017,11,0,0,0.0,0,0
270015,131001,2017,11,0,0,0.0,0,0
270016,131228,2017,11,0,0,0.0,0,0
270017,131257,2017,11,0,0,0.0,0,0
270018,131342,2017,11,0,0,0.0,0,0
270019,900894,2018,3,0,0,0.0,537,97
270020,131637,2017,11,0,0,0.0,0,0
270021,131717,2017,11,0,0,0.0,0,0
270022,131772,2017,11,0,0,0.0,0,0
270023,131893,2017,11,0,0,0.0,0,0
270024,131956,2017,11,0,0,0.0,0,0
270025,131990,2017,11,0,0,0.0,0,0
270026,132209,2017,11,0,0,0.0,0,0
270027,132296,2017,11,0,0,0.0,0,0
270028,132319,2017,11,0,0,0.0,0,0
270029,132337,2017,11,0,0,0.0,0,0
270030,132552,2017,11,0,0,0.0,0,0
270031,132756,2017,11,0,0,0.0,0,0
270032,132774,2017,11,0,0,0.0,0,0
270033,132884,2017,11,0,0,0.0,0,0
270034,478284,2018,3,0,0,0.0,0,0
270035,133035,2017,11,0,0,0.0,0,0
270036,133065,2017,11,0,0,0.0,0,0
270037,133463,2017,11,0,0,0.0,0,0
270038,133518,2017,11,0,0,0.0,0,0
270039,133608,2017,11,0,0,0.0,0,0
270040,133698,2017,11,0,0,0.0,0,0
270041,911525,2018,5,0,0,0.0,537,97
270042,134000,2017,11,0,0,0.0,0,0
270043,134012,2017,11,0,0,0.0,0,0
270044,704559,2018,12,0,0,0.0,573,103
270045,134279,2017,11,0,0,0.0,0,0
270046,134827,2017,11,0,0,0.0,0,0
270047,134847,2017,11,0,0,0.0,0,0
270048,134857,2017,11,0,0,0.0,0,0
270049,135076,2017,11,0,0,0.0,0,0
270050,135250,2017,11,0,0,0.0,0,0
270051,135279,2017,11,0,0,0.0,0,0
270052,135312,2017,11,0,0,0.0,0,0
270053,135421,2017,11,0,0,0.0,0,0
270054,135574,2017,11,0,0,0.0,0,0
270055,135635,2017,11,0,0,0.0,0,0
270056,135808,2017,11,0,0,0.0,0,0
270057,478284,2018,4,0,0,0.0,0,0
270058,478284,2018,5,0,0,0.0,0,0
270059,136022,2017,11,0,0,0.0,0,0
270060,136049,2017,11,0,0,0.0,0,0
270061,136065,2017,11,0,0,0.0,0,0
270062,136230,2017,11,0,0,0.0,0,0
270063,136345,2017,11,0,0,0.0,0,0
270064,136464,2017,11,0,0,0.0,0,0
270065,478284,2018,6,0,0,0.0,0,0
270066,136547,2017,11,0,0,0.0,0,0
270067,478284,2018,7,0,0,0.0,0,0
270068,478284,2017,3,0,0,0.0,378,68
270069,137020,2017,11,0,0,0.0,0,0
270070,137040,2017,11,0,0,0.0,0,0
270071,137185,2017,11,0,0,0.0,0,0
270072,137209,2017,11,0,0,0.0,0,0
270073,137251,2017,11,0,0,0.0,0,0
270074,137383,2017,11,0,0,0.0,0,0
270075,478284,2018,8,0,0,0.0,0,0
270076,137646,2017,11,0,0,0.0,0,0
270077,137744,2017,11,0,0,0.0,0,0
270078,137850,2017,11,0,0,0.0,0,0
270079,478284,2018,9,0,0,0.0,0,0
270080,137968,2017,11,0,0,0.0,0,0
270081,137973,2017,11,0,0,0.0,0,0
270082,478284,2018,10,0,0,0.0,0,0
270083,478284,2018,11,0,0,0.0,0,0
270084,138449,2017,11,0,0,0.0,0,0
270085,138565,2017,11,0,0,0.0,0,0
270086,138653,2017,11,0,0,0.0,0,0
270087,138746,2017,11,0,0,0.0,0,0
270088,138759,2017,11,0,0,0.0,0,0
270089,138768,2017,11,0,0,0.0,0,0
270090,138777,2017,11,0,0,0.0,0,0
270091,138810,2017,11,0,0,0.0,0,0
270092,138853,2017,11,0,0,0.0,0,0
270093,478284,2018,12,0,0,0.0,0,0
270094,138894,2017,11,0,0,0.0,0,0
270095,138896,2017,11,0,0,0.0,0,0
270096,138981,2017,11,0,0,0.0,0,0
270097,139135,2017,11,0,0,0.0,0,0
270098,139270,2017,11,0,0,0.0,0,0
270099,139356,2017,11,0,0,0.0,0,0
270100,478566,2017,1,0,0,0.0,0,0
270101,139600,2017,11,0,0,0.0,0,0
270102,139682,2017,11,0,0,0.0,0,0
270103,139699,2017,11,0,0,0.0,0,0
270104,139863,2017,11,0,0,0.0,0,0
270105,139932,2017,11,0,0,0.0,0,0
270106,139974,2017,11,0,0,0.0,0,0
270107,140042,2017,11,0,0,0.0,0,0
270108,478566,2017,2,0,0,0.0,0,0
270109,140223,2017,11,0,0,0.0,0,0
270110,140290,2017,11,0,0,0.0,0,0
270111,140375,2017,11,0,0,0.0,0,0
270112,140392,2017,11,0,0,0.0,0,0
270113,140598,2017,11,0,0,0.0,0,0
270114,140735,2017,11,0,0,0.0,0,0
270115,140769,2017,11,0,0,0.0,0,0
270116,140823,2017,11,0,0,0.0,0,0
270117,140891,2017,11,0,0,0.0,0,0
270118,140977,2017,11,0,0,0.0,0,0
270119,141047,2017,11,0,0,0.0,0,0
270120,141266,2017,11,0,0,0.0,0,0
270121,141456,2017,11,0,0,0.0,0,0
270122,141655,2017,11,0,0,0.0,0,0
270123,141742,2017,11,0,0,0.0,0,0
270124,141945,2017,11,0,0,0.0,0,0
270125,142122,2017,11,0,0,0.0,0,0
270126,142190,2017,11,0,0,0.0,0,0
270127,478566,2017,4,0,0,0.0,0,0
270128,142511,2017,11,0,0,0.0,0,0
270129,142649,2017,11,0,0,0.0,0,0
270130,142686,2017,11,0,0,0.0,0,0
270131,142717,2017,11,0,0,0.0,0,0
270132,142763,2017,11,0,0,0.0,0,0
270133,142800,2017,11,0,0,0.0,0,0
270134,142812,2017,11,0,0,0.0,0,0
270135,142925,2017,11,0,0,0.0,0,0
270136,143266,2017,11,0,0,0.0,0,0
270137,143730,2017,11,0,0,0.0,0,0
270138,143981,2017,11,0,0,0.0,0,0
270139,144261,2017,11,0,0,0.0,0,0
270140,144301,2017,11,0,0,0.0,0,0
270141,144328,2017,11,0,0,0.0,0,0
270142,144402,2017,11,0,0,0.0,0,0
270143,144514,2017,11,0,0,0.0,0,0
270144,144593,2017,11,0,0,0.0,0,0
270145,144641,2017,11,0,0,0.0,0,0
270146,144695,2017,11,0,0,0.0,0,0
270147,144702,2017,11,0,0,0.0,0,0
270148,144756,2017,11,0,0,0.0,0,0
270149,478566,2017,5,0,0,0.0,0,0
270150,144977,2017,11,0,0,0.0,0,0
270151,145017,2017,11,0,0,0.0,0,0
270152,145192,2017,11,0,0,0.0,0,0
270153,145193,2017,11,0,0,0.0,0,0
270154,145292,2017,11,0,0,0.0,0,0
270155,145323,2017,11,0,0,0.0,0,0
270156,145542,2017,11,0,0,0.0,0,0
270157,145688,2017,11,0,0,0.0,0,0
270158,146028,2017,11,0,0,0.0,0,0
270159,146037,2017,11,0,0,0.0,0,0
270160,146086,2017,11,0,0,0.0,0,0
270161,146354,2017,11,0,0,0.0,0,0
270162,146527,2017,11,0,0,0.0,0,0
270163,146560,2017,11,0,0,0.0,0,0
270164,146572,2017,11,0,0,0.0,0,0
270165,146760,2017,11,0,0,0.0,0,0
270166,147064,2017,11,0,0,0.0,0,0
270167,147241,2017,11,0,0,0.0,0,0
270168,147408,2017,11,0,0,0.0,0,0
270169,147602,2017,11,0,0,0.0,0,0
270170,147754,2017,11,0,0,0.0,0,0
270171,147898,2017,11,0,0,0.0,0,0
270172,478566,2017,6,0,0,0.0,0,0
270173,148111,2017,11,0,0,0.0,0,0
270174,148216,2017,11,0,0,0.0,0,0
270175,148234,2017,11,0,0,0.0,0,0
270176,478566,2017,7,0,0,0.0,0,0
270177,148299,2017,11,0,0,0.0,0,0
270178,148322,2017,11,0,0,0.0,0,0
270179,148453,2017,11,0,0,0.0,0,0
270180,148486,2017,11,0,0,0.0,0,0
270181,478566,2017,8,0,0,0.0,0,0
270182,148612,2017,11,0,0,0.0,0,0
270183,148677,2017,11,0,0,0.0,0,0
270184,148766,2017,11,0,0,0.0,0,0
270185,148810,2017,11,0,0,0.0,0,0
270186,148865,2017,11,0,0,0.0,0,0
270187,149174,2017,11,0,0,0.0,0,0
270188,478566,2017,9,0,0,0.0,0,0
270189,149426,2017,11,0,0,0.0,0,0
270190,478566,2017,10,0,0,0.0,0,0
270191,149542,2017,11,0,0,0.0,0,0
270192,478566,2017,11,0,0,0.0,0,0
270193,149846,2017,11,0,0,0.0,0,0
270194,149912,2017,11,0,0,0.0,0,0
270195,149981,2017,11,0,0,0.0,0,0
270196,149993,2017,11,0,0,0.0,0,0
270197,150004,2017,11,0,0,0.0,0,0
270198,150074,2017,11,0,0,0.0,0,0
270199,150141,2017,11,0,0,0.0,0,0
270200,478566,2017,12,0,0,0.0,0,0
270201,150253,2017,11,0,0,0.0,0,0
270202,150291,2017,11,0,0,0.0,0,0
270203,150596,2017,11,0,0,0.0,0,0
270204,150656,2017,11,0,0,0.0,0,0
270205,150671,2017,11,0,0,0.0,0,0
270206,150751,2017,11,0,0,0.0,0,0
270207,151010,2017,11,0,0,0.0,0,0
270208,151036,2017,11,0,0,0.0,0,0
270209,151327,2017,11,0,0,0.0,0,0
270210,151554,2017,11,0,0,0.0,0,0
270211,151571,2017,11,0,0,0.0,0,0
270212,151627,2017,11,0,0,0.0,0,0
270213,151967,2017,11,0,0,0.0,0,0
270214,478566,2018,1,0,0,0.0,0,0
270215,152148,2017,11,0,0,0.0,0,0
270216,152305,2017,11,0,0,0.0,0,0
270217,152423,2017,11,0,0,0.0,0,0
270218,152685,2017,11,0,0,0.0,0,0
270219,152740,2017,11,0,0,0.0,0,0
270220,152936,2017,11,0,0,0.0,0,0
270221,153075,2017,11,0,0,0.0,0,0
270222,153439,2017,11,0,0,0.0,0,0
270223,153462,2017,11,0,0,0.0,0,0
270224,153586,2017,11,0,0,0.0,0,0
270225,478566,2018,2,0,0,0.0,0,0
270226,478566,2018,3,0,0,0.0,0,0
270227,478566,2018,4,0,0,0.0,0,0
270228,153884,2017,11,0,0,0.0,0,0
270229,153953,2017,11,0,0,0.0,0,0
270230,153968,2017,11,0,0,0.0,0,0
270231,153987,2017,11,0,0,0.0,0,0
270232,478566,2018,5,0,0,0.0,0,0
270233,154173,2017,11,0,0,0.0,0,0
270234,154175,2017,11,0,0,0.0,0,0
270235,154194,2017,11,0,0,0.0,0,0
270236,154480,2017,11,0,0,0.0,0,0
270237,154644,2017,11,0,0,0.0,0,0
270238,154652,2017,11,0,0,0.0,0,0
270239,154680,2017,11,0,0,0.0,0,0
270240,478566,2018,6,0,0,0.0,0,0
270241,154782,2017,11,0,0,0.0,0,0
270242,154855,2017,11,0,0,0.0,0,0
270243,478566,2018,7,0,0,0.0,0,0
270244,154958,2017,11,0,0,0.0,0,0
270245,478566,2018,8,0,0,0.0,0,0
270246,478566,2018,9,0,0,0.0,0,0
270247,155348,2017,11,0,0,0.0,0,0
270248,155374,2017,11,0,0,0.0,0,0
270249,155488,2017,11,0,0,0.0,0,0
270250,155623,2017,11,0,0,0.0,0,0
270251,155763,2017,11,0,0,0.0,0,0
270252,155965,2017,11,0,0,0.0,0,0
270253,156031,2017,11,0,0,0.0,0,0
270254,156031,2017,11,0,0,0.0,0,0
270255,156305,2017,11,0,0,0.0,0,0
270256,156313,2017,11,0,0,0.0,0,0
270257,156355,2017,11,0,0,0.0,0,0
270258,156666,2017,11,0,0,0.0,0,0
270259,156730,2017,11,0,0,0.0,0,0
270260,156870,2017,11,0,0,0.0,0,0
270261,156945,2017,11,0,0,0.0,0,0
270262,156959,2017,11,0,0,0.0,0,0
270263,156980,2017,11,0,0,0.0,0,0
270264,157092,2017,11,0,0,0.0,0,0
270265,478566,2018,10,0,0,0.0,0,0
270266,157566,2017,11,0,0,0.0,0,0
270267,157731,2017,11,0,0,0.0,0,0
270268,157766,2017,11,0,0,0.0,0,0
270269,478566,2018,11,0,0,0.0,0,0
270270,157879,2017,11,0,0,0.0,0,0
270271,157902,2017,11,0,0,0.0,0,0
270272,157971,2017,11,0,0,0.0,0,0
270273,158400,2017,11,0,0,0.0,0,0
270274,158401,2017,11,0,0,0.0,0,0
270275,158560,2017,11,0,0,0.0,0,0
270276,478566,2018,12,0,0,0.0,0,0
270277,158995,2017,11,0,0,0.0,0,0
270278,159233,2017,11,0,0,0.0,0,0
270279,159275,2017,11,0,0,0.0,0,0
270280,159359,2017,11,0,0,0.0,0,0
270281,159531,2017,11,0,0,0.0,0,0
270282,159533,2017,11,0,0,0.0,0,0
270283,159751,2017,11,0,0,0.0,0,0
270284,159800,2017,11,0,0,0.0,0,0
270285,159856,2017,11,0,0,0.0,0,0
270286,159942,2017,11,0,0,0.0,0,0
270287,160135,2017,11,0,0,0.0,0,0
270288,160143,2017,11,0,0,0.0,0,0
270289,160266,2017,11,0,0,0.0,0,0
270290,160471,2017,11,0,0,0.0,0,0
270291,160740,2017,11,0,0,0.0,0,0
270292,480021,2017,2,0,0,0.0,0,0
270293,160993,2017,11,0,0,0.0,0,0
270294,161241,2017,11,0,0,0.0,0,0
270295,161276,2017,11,0,0,0.0,0,0
270296,161525,2017,11,0,0,0.0,0,0
270297,161546,2017,11,0,0,0.0,0,0
270298,161557,2017,11,0,0,0.0,0,0
270299,161574,2017,11,0,0,0.0,0,0
270300,480021,2017,4,0,0,0.0,0,0
270301,161728,2017,11,0,0,0.0,0,0
270302,161766,2017,11,0,0,0.0,0,0
270303,161769,2017,11,0,0,0.0,0,0
270304,161774,2017,11,0,0,0.0,0,0
270305,480021,2017,5,0,0,0.0,0,0
270306,162013,2017,11,0,0,0.0,0,0
270307,162155,2017,11,0,0,0.0,0,0
270308,162456,2017,11,0,0,0.0,0,0
270309,162472,2017,11,0,0,0.0,0,0
270310,480021,2017,6,0,0,0.0,0,0
270311,162496,2017,11,0,0,0.0,0,0
270312,162568,2017,11,0,0,0.0,0,0
270313,162658,2017,11,0,0,0.0,0,0
270314,163083,2017,11,0,0,0.0,0,0
270315,163137,2017,11,0,0,0.0,0,0
270316,163260,2017,11,0,0,0.0,0,0
270317,163301,2017,11,0,0,0.0,0,0
270318,163405,2017,11,0,0,0.0,0,0
270319,163445,2017,11,0,0,0.0,0,0
270320,163481,2017,11,0,0,0.0,0,0
270321,163608,2017,11,0,0,0.0,0,0
270322,163615,2017,11,0,0,0.0,0,0
270323,163645,2017,11,0,0,0.0,0,0
270324,163723,2017,11,0,0,0.0,0,0
270325,163776,2017,11,0,0,0.0,0,0
270326,163970,2017,11,0,0,0.0,0,0
270327,164017,2017,11,0,0,0.0,0,0
270328,164034,2017,11,0,0,0.0,0,0
270329,164064,2017,11,0,0,0.0,0,0
270330,480021,2017,7,0,0,0.0,0,0
270331,164192,2017,11,0,0,0.0,0,0
270332,164211,2017,11,0,0,0.0,0,0
270333,480021,2017,8,0,0,0.0,0,0
270334,164313,2017,11,0,0,0.0,0,0
270335,164500,2017,11,0,0,0.0,0,0
270336,164794,2017,11,0,0,0.0,0,0
270337,164947,2017,11,0,0,0.0,0,0
270338,164983,2017,11,0,0,0.0,0,0
270339,165022,2017,11,0,0,0.0,0,0
270340,165056,2017,11,0,0,0.0,0,0
270341,165138,2017,11,0,0,0.0,0,0
270342,165188,2017,11,0,0,0.0,0,0
270343,480021,2017,9,0,0,0.0,0,0
270344,165260,2017,11,0,0,0.0,0,0
270345,165443,2017,11,0,0,0.0,0,0
270346,165484,2017,11,0,0,0.0,0,0
270347,165554,2017,11,0,0,0.0,0,0
270348,165596,2017,11,0,0,0.0,0,0
270349,165759,2017,11,0,0,0.0,0,0
270350,165827,2017,11,0,0,0.0,0,0
270351,165893,2017,11,0,0,0.0,0,0
270352,166011,2017,11,0,0,0.0,0,0
270353,166110,2017,11,0,0,0.0,0,0
270354,166239,2017,11,0,0,0.0,0,0
270355,166333,2017,11,0,0,0.0,0,0
270356,166475,2017,11,0,0,0.0,0,0
270357,480021,2017,10,0,0,0.0,0,0
270358,166693,2017,11,0,0,0.0,0,0
270359,166825,2017,11,0,0,0.0,0,0
270360,166829,2017,11,0,0,0.0,0,0
270361,166846,2017,11,0,0,0.0,0,0
270362,166953,2017,11,0,0,0.0,0,0
270363,480021,2017,11,0,0,0.0,0,0
270364,167016,2017,11,0,0,0.0,0,0
270365,167177,2017,11,0,0,0.0,0,0
270366,167219,2017,11,0,0,0.0,0,0
270367,167257,2017,11,0,0,0.0,0,0
270368,167363,2017,11,0,0,0.0,0,0
270369,167491,2017,11,0,0,0.0,0,0
270370,480021,2017,12,0,0,0.0,0,0
270371,167660,2017,11,0,0,0.0,0,0
270372,167670,2017,11,0,0,0.0,0,0
270373,167879,2017,11,0,0,0.0,0,0
270374,168123,2017,11,0,0,0.0,0,0
270375,168302,2017,11,0,0,0.0,0,0
270376,168316,2017,11,0,0,0.0,0,0
270377,168385,2017,11,0,0,0.0,0,0
270378,168641,2017,11,0,0,0.0,0,0
270379,168727,2017,11,0,0,0.0,0,0
270380,169131,2017,11,0,0,0.0,0,0
270381,169247,2017,11,0,0,0.0,0,0
270382,169253,2017,11,0,0,0.0,0,0
270383,169270,2017,11,0,0,0.0,0,0
270384,169302,2017,11,0,0,0.0,0,0
270385,169418,2017,11,0,0,0.0,0,0
270386,169603,2017,11,0,0,0.0,0,0
270387,169665,2017,11,0,0,0.0,0,0
270388,480021,2018,1,0,0,0.0,0,0
270389,169865,2017,11,0,0,0.0,0,0
270390,169950,2017,11,0,0,0.0,0,0
270391,170091,2017,11,0,0,0.0,0,0
270392,170152,2017,11,0,0,0.0,0,0
270393,480021,2018,2,0,0,0.0,0,0
270394,170321,2017,11,0,0,0.0,0,0
270395,170404,2017,11,0,0,0.0,0,0
270396,170534,2017,11,0,0,0.0,0,0
270397,170585,2017,11,0,0,0.0,0,0
270398,170799,2017,11,0,0,0.0,0,0
270399,480021,2018,3,0,0,0.0,0,0
270400,170903,2017,11,0,0,0.0,0,0
270401,170965,2017,11,0,0,0.0,0,0
270402,170982,2017,11,0,0,0.0,0,0
270403,171027,2017,11,0,0,0.0,0,0
270404,171042,2017,11,0,0,0.0,0,0
270405,171047,2017,11,0,0,0.0,0,0
270406,171137,2017,11,0,0,0.0,0,0
